begin,open,close,high,low
2022-10-09,19417.48,19446.43,19542.54,19349.26
2022-10-10,19446.42,19141.48,19515.47,19102.98
2022-10-11,19139.0,19051.42,19241.96,18925.6
2022-10-12,19052.65,19157.45,19203.2,19029.76
2022-10-13,19156.97,19382.9,19453.33,18319.82
2022-10-14,19382.53,19185.66,19889.15,19115.41
2022-10-15,19185.44,19067.63,19212.54,19019.25
2022-10-16,19068.91,19268.09,19389.6,19068.91
2022-10-17,19268.56,19550.76,19635.8,19173.33
2022-10-18,19550.47,19334.42,19666.99,19144.77
2022-10-19,19335.03,19139.54,19348.42,19127.69
2022-10-20,19138.09,19053.74,19315.2,18971.46
2022-10-21,19053.2,19172.47,19237.38,18770.97
2022-10-22,19172.38,19208.19,19248.07,19132.24
2022-10-23,19207.73,19567.01,19646.65,19124.2
2022-10-24,19567.77,19345.57,19589.12,19206.32
2022-10-25,19344.96,20095.86,20348.41,19261.45
2022-10-26,20092.24,20770.44,20938.13,20076.12
2022-10-27,20772.8,20285.84,20854.04,20255.37
2022-10-28,20287.96,20595.35,20724.98,20086.07
2022-10-29,20595.1,20818.48,20988.39,20566.48
2022-10-30,20817.98,20635.6,20917.01,20547.46
2022-10-31,20633.7,20495.77,20795.32,20287.46
2022-11-01,20494.9,20485.27,20647.29,20359.85
2022-11-02,20482.96,20159.5,20742.81,20087.13
2022-11-03,20162.69,20209.99,20382.1,20086.24
2022-11-04,20208.77,21147.23,21209.56,20188.02
2022-11-05,21144.83,21282.69,21446.89,21097.63
2022-11-06,21285.06,20926.49,21345.38,20920.19
2022-11-07,20924.62,20602.82,21053.25,20489.97
2022-11-08,20600.67,18541.27,20664.61,17603.54
2022-11-09,18543.76,15880.78,18590.46,15682.69
2022-11-10,15883.16,17586.77,18054.31,15834.02
2022-11-11,17583.25,17034.29,17650.94,16543.48
2022-11-12,17036.88,16799.19,17066.68,16651.78
2022-11-13,16799.72,16353.37,16920.77,16320.63
2022-11-14,16352.03,16618.2,17109.32,15872.94
2022-11-15,16617.48,16884.61,17051.96,16542.55
2022-11-16,16884.34,16669.44,16960.29,16430.11
2022-11-17,16670.43,16687.52,16726.44,16460.68
2022-11-18,16687.91,16697.78,16947.06,16564.61
2022-11-19,16696.22,16711.55,16797.88,16570.41
2022-11-20,16712.92,16291.83,16746.78,16248.69
2022-11-21,16291.22,15787.28,16291.22,15599.05
2022-11-22,15782.3,16189.77,16253.05,15656.61
2022-11-23,16195.59,16610.71,16638.19,16170.5
2022-11-24,16611.64,16604.46,16771.47,16501.77
2022-11-25,16602.27,16521.84,16603.32,16388.4
2022-11-26,16521.58,16464.28,16666.86,16416.23
2022-11-27,16463.88,16444.63,16594.41,16437.03
2022-11-28,16440.22,16217.32,16482.93,16054.53
2022-11-29,16217.64,16444.98,16522.26,16139.4
2022-11-30,16445.48,17168.57,17190.94,16445.48
2022-12-01,17168.0,16967.13,17197.5,16888.39
2022-12-02,16968.68,17088.66,17088.66,16877.88
2022-12-03,17090.1,16908.24,17116.04,16888.14
2022-12-04,16908.17,17130.49,17157.77,16903.44
2022-12-05,17128.89,16974.83,17378.15,16922.43
2022-12-06,16975.24,17089.5,17091.86,16939.92
2022-12-07,17089.51,16848.13,17109.38,16750.56
2022-12-08,16847.35,17233.47,17267.92,16788.78
2022-12-09,17232.15,17133.15,17280.55,17100.84
2022-12-10,17134.22,17128.72,17216.83,17120.68
2022-12-11,17129.71,17104.19,17245.63,17091.82
2022-12-12,17102.5,17206.44,17212.56,16899.39
2022-12-13,17206.44,17781.32,17930.09,17111.76
2022-12-14,17782.07,17815.65,18318.53,17739.51
2022-12-15,17813.64,17364.87,17846.74,17322.59
2022-12-16,17364.55,16647.48,17505.53,16584.7
2022-12-17,16646.98,16795.09,16800.59,16614.03
2022-12-18,16795.61,16757.98,16815.39,16697.82
2022-12-19,16759.04,16439.68,16807.53,16398.14
2022-12-20,16441.79,16906.3,17012.98,16427.87
2022-12-21,16904.53,16817.54,16916.8,16755.91
2022-12-22,16818.38,16830.34,16866.67,16592.41
2022-12-23,16829.64,16796.95,16905.22,16794.46
2022-12-24,16796.98,16847.76,16864.7,16793.53
2022-12-25,16847.51,16841.99,16860.55,16755.25
2022-12-26,16842.25,16919.8,16920.12,16812.37
2022-12-27,16919.29,16717.17,16959.85,16642.07
2022-12-28,16716.4,16552.57,16768.17,16497.56
2022-12-29,16552.32,16642.34,16651.76,16508.68
2022-12-30,16641.33,16602.59,16643.43,16408.47
2022-12-31,16603.67,16547.5,16628.99,16517.52
2023-01-01,16547.91,16625.08,16630.44,16521.23
2023-01-02,16625.51,16688.47,16759.34,16572.23
2023-01-03,16688.85,16679.86,16760.45,16622.37
2023-01-04,16680.21,16863.24,16964.59,16667.76
2023-01-05,16863.47,16836.74,16884.02,16790.28
2023-01-06,16836.47,16951.97,16991.99,16716.42
2023-01-07,16952.12,16955.08,16975.02,16914.19
2023-01-08,16954.15,17091.14,17091.14,16924.05
2023-01-09,17093.99,17196.55,17389.96,17093.99
2023-01-10,17192.95,17446.29,17484.72,17162.99
2023-01-11,17446.36,17934.9,17934.9,17337.99
2023-01-12,18117.59,18869.59,19030.09,17995.2
2023-01-13,18868.91,19909.57,19964.32,18753.16
2023-01-14,19910.54,20976.3,21075.14,19907.83
2023-01-15,20977.48,20880.8,20993.75,20606.99
2023-01-16,20882.22,21169.63,21360.88,20715.75
2023-01-17,21175.83,21161.52,21438.66,20978.53
2023-01-18,21161.05,20688.78,21564.5,20541.54
2023-01-19,20686.75,21086.79,21163.01,20685.38
2023-01-20,21085.37,22676.55,22692.36,20919.13
2023-01-21,22677.43,22777.62,23282.35,22511.83
2023-01-22,22777.99,22720.42,23056.73,22387.9
2023-01-23,22721.09,22934.43,23126.49,22654.3
2023-01-24,22929.63,22636.47,23134.01,22549.74
2023-01-25,22639.27,23117.86,23722.1,22406.08
2023-01-26,23108.96,23032.78,23237.08,22911.37
2023-01-27,23030.72,23078.73,23417.72,22654.59
2023-01-28,23079.96,23031.09,23165.9,22908.85
2023-01-29,23031.45,23774.57,23919.89,22985.07
2023-01-30,23774.65,22840.14,23789.35,22657.58
2023-01-31,22840.8,23139.28,23225.02,22765.57
2023-02-01,23137.84,23723.77,23764.54,22877.75
2023-02-02,23720.82,23471.87,24167.21,23468.6
2023-02-03,23469.41,23449.32,23678.1,23279.96
2023-02-04,23446.32,23331.85,23556.95,23291.79
2023-02-05,23332.25,22955.67,23423.44,22841.76
2023-02-06,22954.02,22760.11,23119.28,22692.03
2023-02-07,22757.27,23264.29,23310.97,22756.26
2023-02-08,23263.42,22939.4,23367.96,22731.1
2023-02-09,22946.57,21819.04,22996.44,21773.97
2023-02-10,21819.01,21651.18,21941.19,21539.39
2023-02-11,21651.84,21870.88,21891.41,21618.45
2023-02-12,21870.9,21788.2,22060.99,21682.83
2023-02-13,21787.0,21808.1,21898.41,21460.09
2023-02-14,21801.82,22220.8,22293.14,21632.39
2023-02-15,22220.59,24307.84,24307.84,22082.77
2023-02-16,24307.35,23623.47,25134.12,23602.52
2023-02-17,23621.28,24565.6,24924.04,23460.76
2023-02-18,24565.3,24641.28,24798.84,24468.37
2023-02-19,24640.03,24327.64,25093.05,24327.64
2023-02-20,24336.62,24829.15,25020.46,23927.91
2023-02-21,24833.05,24436.35,25126.85,24200.36
2023-02-22,24437.42,24188.84,24472.34,23644.32
2023-02-23,24190.72,23947.49,24572.09,23693.92
2023-02-24,23946.01,23198.13,24103.71,23007.07
2023-02-25,23200.12,23175.38,23210.21,22861.56
2023-02-26,23174.15,23561.21,23654.37,23084.22
2023-02-27,23561.45,23522.87,23857.89,23205.88
2023-02-28,23521.84,23147.35,23585.38,23077.65
2023-03-01,23150.93,23646.55,23880.63,23088.63
2023-03-02,23647.02,23475.47,23739.14,23245.02
2023-03-03,23476.63,22362.68,23479.35,22213.24
2023-03-04,22362.92,22353.35,22405.18,22198.98
2023-03-05,22354.14,22435.51,22613.69,22307.14
2023-03-06,22436.82,22429.76,22584.29,22331.31
2023-03-07,22428.32,22219.77,22527.42,22011.26
2023-03-08,22216.44,21718.08,22268.9,21708.05
2023-03-09,21720.08,20363.02,21802.72,20210.31
2023-03-10,20367.0,20187.24,20370.6,19628.25
2023-03-11,20187.88,20632.41,20792.53,20068.66
2023-03-12,20628.03,22163.95,22185.03,20448.81
2023-03-13,22156.41,24197.53,24550.84,21918.2
2023-03-14,24201.77,24746.07,26514.72,24081.18
2023-03-15,24770.93,24375.96,25240.62,23964.91
2023-03-16,24373.46,25052.79,25190.33,24225.11
2023-03-17,25055.12,27423.93,27787.81,24955.17
2023-03-18,27448.12,26965.88,27725.95,26636.26
2023-03-19,26969.5,28038.68,28440.56,26907.72
2023-03-20,28041.6,27767.24,28527.72,27242.88
2023-03-21,27768.39,28175.82,28439.56,27439.65
2023-03-22,28158.72,27307.44,28803.34,26760.0
2023-03-23,27301.96,28333.97,28729.84,27183.36
2023-03-24,28324.11,27493.29,28388.44,27039.27
2023-03-25,27487.34,27494.71,27791.83,27196.23
2023-03-26,27495.52,27994.33,28178.14,27445.05
2023-03-27,27994.07,27139.89,28037.93,26606.69
2023-03-28,27132.89,27268.13,27460.72,26677.82
2023-03-29,27267.03,28348.44,28619.54,27259.66
2023-03-30,28350.14,28033.56,29159.9,27720.16
2023-03-31,28032.26,28478.48,28639.9,27583.71
2023-04-01,28473.33,28411.04,28802.46,28297.17
2023-04-02,28462.85,28199.31,28518.96,27884.09
2023-04-03,28183.08,27790.22,28475.62,27276.72
2023-04-04,27795.27,28168.09,28433.74,27681.3
2023-04-05,28169.73,28177.98,28739.24,27843.76
2023-04-06,28175.23,28044.14,28178.38,27738.76
2023-04-07,28038.97,27925.86,28111.59,27794.03
2023-04-08,27920.51,27947.79,28159.86,27883.39
2023-04-09,27952.37,28333.05,28532.83,27828.48
2023-04-10,28336.03,29652.98,29771.46,28189.27
2023-04-11,29653.68,30235.06,30509.08,29609.3
2023-04-12,30231.58,30139.05,30462.48,29725.57
2023-04-13,29892.74,30399.07,30539.85,29878.62
2023-04-14,30409.56,30485.7,31005.61,30044.5
2023-04-15,30490.75,30318.5,30601.74,30245.88
2023-04-16,30315.98,30315.36,30555.54,30157.83
2023-04-17,30317.15,29445.04,30319.2,29275.37
2023-04-18,29449.09,30397.55,30470.3,29154.85
2023-04-19,30394.19,28822.68,30411.05,28669.9
2023-04-20,28823.68,28245.99,29076.4,28037.26
2023-04-21,28249.23,27276.91,28349.97,27177.37
2023-04-22,27265.89,27817.5,27872.14,27169.57
2023-04-23,27816.14,27591.38,27820.24,27400.31
2023-04-24,27591.73,27525.34,27979.98,27070.85
2023-04-25,27514.87,28307.6,28371.08,27207.93
2023-04-26,28300.06,28422.7,29995.84,27324.55
2023-04-27,28428.46,29473.79,29871.55,28402.89
2023-04-28,29481.01,29340.26,29572.79,28929.61
2023-04-29,29336.57,29248.49,29452.46,29088.04
2023-04-30,29245.52,29268.81,29952.03,29114.02
2023-05-01,29227.1,28091.57,29329.94,27680.79
2023-05-02,28087.18,28680.54,28881.3,27924.12
2023-05-03,28680.49,29006.31,29259.53,28178.39
2023-05-04,29031.3,28847.71,29353.19,28694.04
2023-05-05,28851.48,29534.38,29668.91,28845.51
2023-05-06,29538.86,28904.62,29820.13,28468.97
2023-05-07,28901.62,28454.98,29157.52,28441.37
2023-05-08,28450.46,27694.27,28663.27,27310.13
2023-05-09,27695.07,27658.78,27821.4,27375.6
2023-05-10,27654.64,27621.76,28322.69,26883.67
2023-05-11,27621.09,27000.79,27621.94,26781.83
2023-05-12,26987.66,26804.99,27055.65,25878.43
2023-05-13,26807.77,26784.08,27030.48,26710.87
2023-05-14,26788.97,26930.64,27150.98,26661.36
2023-05-15,26931.38,27192.69,27646.35,26766.1
2023-05-16,27171.51,27036.65,27299.3,26878.95
2023-05-17,27035.47,27398.8,27465.93,26600.14
2023-05-18,27401.65,26832.21,27466.53,26415.1
2023-05-19,26826.75,26890.13,27128.62,26700.21
2023-05-20,26888.84,27129.59,27155.16,26843.28
2023-05-21,27118.42,26753.83,27265.92,26706.92
2023-05-22,26749.89,26851.28,27045.73,26549.73
2023-05-23,26855.96,27225.73,27434.68,26816.18
2023-05-24,27224.6,26334.82,27224.6,26106.58
2023-05-25,26329.46,26476.21,26591.52,25890.59
2023-05-26,26474.18,26719.29,26916.67,26343.95
2023-05-27,26720.18,26868.35,26888.88,26621.14
2023-05-28,26871.16,28085.65,28193.45,26802.75
2023-05-29,28075.59,27745.88,28432.04,27563.88
2023-05-30,27745.12,27702.35,28044.76,27588.5
2023-05-31,27700.53,27219.66,27831.68,26866.45
2023-06-01,27218.41,26819.97,27346.11,26671.72
2023-06-02,26824.56,27249.59,27303.86,26574.64
2023-06-03,27252.32,27075.13,27317.05,26958.0
2023-06-04,27075.12,27119.07,27407.02,26968.22
2023-06-05,27123.11,25760.1,27129.98,25445.17
2023-06-06,25732.11,27238.78,27313.82,25434.87
2023-06-07,27235.65,26346.0,27332.18,26146.99
2023-06-08,26347.65,26508.22,26797.51,26246.66
2023-06-09,26505.92,26480.38,26770.29,26339.31
2023-06-10,26481.76,25851.24,26531.04,25501.84
2023-06-11,25854.03,25940.17,26203.44,25668.99
2023-06-12,25934.29,25902.5,26087.92,25675.2
2023-06-13,25902.94,25918.73,26376.35,25728.37
2023-06-14,25920.26,25124.68,26041.8,24902.15
2023-06-15,25121.67,25576.39,25735.31,24797.17
2023-06-16,25575.28,26327.46,26463.17,25245.36
2023-06-17,26328.68,26510.68,26769.39,26174.49
2023-06-18,26510.46,26336.21,26675.93,26325.89
2023-06-19,26335.44,26851.03,26984.61,26312.83
2023-06-20,26841.66,28327.49,28388.97,26668.79
2023-06-21,28311.31,30027.3,30737.33,28283.41
2023-06-22,29995.94,29912.28,30496.0,29679.16
2023-06-23,29896.38,30695.47,31389.54,29845.21
2023-06-24,30708.74,30548.7,30804.15,30290.15
2023-06-25,30545.15,30480.26,31041.27,30327.94
2023-06-26,30480.52,30271.13,30636.03,29955.74
2023-06-27,30274.32,30688.16,31006.79,30236.65
2023-06-28,30696.56,30086.25,30703.28,29921.82
2023-06-29,30086.19,30445.35,30796.25,30057.2
2023-06-30,30441.35,30477.25,31256.86,29600.28
2023-07-01,30471.85,30590.08,30641.29,30328.87
2023-07-02,30587.27,30620.77,30766.14,30264.02
2023-07-03,30624.52,31156.44,31375.61,30586.51
2023-07-04,31156.87,30777.58,31325.2,30659.36
2023-07-05,30778.72,30514.17,30877.33,30225.61
2023-07-06,30507.15,29909.34,31460.05,29892.23
2023-07-07,29908.0,30342.27,30434.64,29777.29
2023-07-08,30346.92,30292.54,30374.44,30080.16
2023-07-09,30291.61,30171.23,30427.59,30085.59
2023-07-10,30172.42,30414.47,31026.08,29985.39
2023-07-11,30417.63,30620.95,30788.31,30358.1
2023-07-12,30622.25,30391.65,30959.96,30228.84
2023-07-13,30387.49,31476.05,31814.52,30268.35
2023-07-14,31474.72,30334.07,31582.25,29966.39
2023-07-15,30331.78,30295.81,30407.78,30263.46
2023-07-16,30297.47,30249.13,30437.56,30089.67
2023-07-17,30249.63,30145.89,30336.4,29685.78
2023-07-18,30147.07,29856.56,30233.66,29556.43
2023-07-19,29862.05,29913.92,30184.18,29794.27
2023-07-20,29915.25,29792.02,30195.53,29638.1
2023-07-21,29805.11,29908.74,30046.0,29733.85
2023-07-22,29908.7,29771.8,29991.62,29664.12
2023-07-23,29790.11,30084.54,30330.64,29741.53
2023-07-24,30081.66,29176.92,30093.39,28934.29
2023-07-25,29178.97,29227.39,29353.16,29062.43
2023-07-26,29225.76,29354.97,29675.55,29113.91
2023-07-27,29353.8,29210.69,29560.97,29099.35
2023-07-28,29212.16,29319.25,29521.51,29125.85
2023-07-29,29319.45,29356.92,29396.84,29264.17
2023-07-30,29357.09,29275.31,29443.17,29059.5
2023-07-31,29278.31,29230.11,29489.87,29131.58
2023-08-01,29230.87,29675.73,29675.73,28657.02
2023-08-02,29704.15,29151.96,29988.0,28946.51
2023-08-03,29161.81,29178.68,29375.71,28959.49
2023-08-04,29174.38,29074.09,29302.08,28885.34
2023-08-05,29075.39,29042.13,29102.46,28957.8
2023-08-06,29043.7,29041.86,29160.82,28963.83
2023-08-07,29038.51,29180.58,29244.28,28724.14
2023-08-08,29180.02,29765.49,30176.8,29113.81
2023-08-09,29766.7,29561.49,30093.44,29376.8
2023-08-10,29563.97,29429.59,29688.56,29354.45
2023-08-11,29424.9,29397.71,29517.77,29253.52
2023-08-12,29399.79,29415.96,29465.11,29357.59
2023-08-13,29416.59,29282.91,29441.43,29265.81
2023-08-14,29283.26,29408.44,29660.25,29124.11
2023-08-15,29408.05,29170.35,29439.12,29088.85
2023-08-16,29169.07,28701.78,29221.98,28701.78
2023-08-17,28699.8,26664.55,28745.95,25409.11
2023-08-18,26636.08,26049.56,26808.2,25668.92
2023-08-19,26047.83,26096.21,26249.45,25802.41
2023-08-20,26096.86,26189.58,26260.68,26004.31
2023-08-21,26188.69,26124.14,26220.2,25846.09
2023-08-22,26130.75,26031.66,26135.51,25520.73
2023-08-23,26040.47,26431.64,26786.9,25805.0
2023-08-24,26431.52,26162.37,26554.91,25914.93
2023-08-25,26163.68,26047.67,26248.1,25786.81
2023-08-26,26047.23,26008.46,26107.38,25983.88
2023-08-27,26008.24,26089.69,26165.37,25965.1
2023-08-28,26089.62,26106.15,26198.58,25880.6
2023-08-29,26102.49,27727.39,28089.34,25912.63
2023-08-30,27726.08,27297.27,27760.16,27069.21
2023-08-31,27301.93,25931.47,27456.08,25752.93
2023-09-01,25934.02,25800.72,26125.87,25362.61
2023-09-02,25800.91,25868.8,25970.29,25753.09
2023-09-03,25869.47,25969.57,26087.15,25817.03
2023-09-04,25968.17,25812.42,26081.53,25657.03
2023-09-05,25814.96,25779.98,25858.38,25589.99
2023-09-06,25783.93,25753.24,25953.02,25404.36
2023-09-07,25748.31,26240.2,26409.3,25608.2
2023-09-08,26245.21,25905.65,26414.01,25677.48
2023-09-09,25905.43,25895.68,25921.98,25810.49
2023-09-10,25895.21,25832.23,25978.13,25640.26
2023-09-11,25831.71,25162.65,25883.95,24930.3
2023-09-12,25160.66,25833.34,26451.94,25133.08
2023-09-13,25837.55,26228.32,26376.11,25781.12
2023-09-14,26228.28,26539.67,26774.62,26171.45
2023-09-15,26533.82,26608.69,26840.5,26240.7
2023-09-16,26606.2,26568.28,26754.77,26473.89
2023-09-17,26567.93,26534.19,26618.0,26445.07
2023-09-18,26532.99,26754.28,27414.73,26415.52
2023-09-19,26760.85,27211.12,27488.76,26681.61
2023-09-20,27210.23,27132.01,27379.51,26864.08
2023-09-21,27129.84,26567.63,27152.94,26389.3
2023-09-22,26564.06,26579.57,26726.08,26495.53
2023-09-23,26578.56,26579.39,26634.19,26520.52
2023-09-24,26579.37,26256.83,26716.06,26221.05
2023-09-25,26253.78,26298.48,26421.51,26011.47
2023-09-26,26294.76,26217.25,26389.88,26090.71
2023-09-27,26209.5,26352.72,26817.84,26111.46
2023-09-28,26355.81,27021.55,27259.5,26327.32
2023-09-29,27024.84,26911.72,27225.94,26721.76
2023-09-30,26911.69,26967.92,27091.79,26888.97
2023-10-01,26967.4,27983.75,28047.24,26965.09
2023-10-02,27976.8,27530.79,28494.46,27347.79
2023-10-03,27508.25,27429.98,27667.19,27216.0
2023-10-04,27429.07,27799.39,27826.66,27248.11
2023-10-05,27798.65,27415.91,28091.86,27375.6
2023-10-06,27412.12,27946.6,28252.54,27215.55
2023-10-07,27946.78,27968.84,28028.09,27870.42
2023-10-08,27971.68,27935.09,28102.17,27740.66
2023-10-09,27934.47,27583.68,27989.47,27302.56
2023-10-10,27589.2,27391.02,27715.85,27301.65
2023-10-11,27392.08,26873.32,27474.12,26561.1
2023-10-12,26873.29,26756.8,26921.44,26558.32
2023-10-13,26752.88,26862.38,27092.7,26686.32
2023-10-14,26866.2,26861.71,26969.0,26814.59
2023-10-15,26858.01,27159.65,27289.17,26817.89
2023-10-16,27162.63,28519.47,29448.14,27130.47
2023-10-17,28522.1,28415.75,28618.75,28110.19
2023-10-18,28413.53,28328.34,28889.01,28174.25
2023-10-19,28332.42,28719.81,28892.47,28177.99
2023-10-20,28732.81,29682.95,30104.09,28601.67
2023-10-21,29683.38,29918.41,30287.48,29481.75
2023-10-22,29918.65,29993.9,30199.43,29720.31
2023-10-23,30140.69,33086.23,34370.44,30097.83
2023-10-24,33077.3,33901.53,35150.43,32880.76
2023-10-25,33916.04,34502.82,35133.76,33709.11
2023-10-26,34504.29,34156.65,34832.91,33762.32
2023-10-27,34156.5,33909.8,34238.21,33416.89
2023-10-28,33907.72,34089.57,34399.39,33874.8
2023-10-29,34089.37,34538.48,34743.26,33947.57
2023-10-30,34531.74,34502.36,34843.93,34110.97
2023-10-31,34500.08,34667.78,34719.25,34083.31
2023-11-01,34657.27,35437.25,35527.93,34170.69
2023-11-02,35441.58,34938.24,35919.84,34401.57
2023-11-03,34942.47,34732.32,34942.47,34133.44
2023-11-04,34736.32,35082.2,35256.03,34616.69
2023-11-05,35090.01,35049.36,35340.34,34594.24
2023-11-06,35044.79,35037.37,35286.03,34765.36
2023-11-07,35047.79,35443.56,35892.42,34545.82
2023-11-08,35419.48,35655.28,35994.42,35147.8
2023-11-09,35633.63,36693.12,37926.26,35592.1
2023-11-10,36702.25,37313.97,37493.8,36362.75
2023-11-11,37310.07,37138.05,37407.09,36773.67
2023-11-12,37133.99,37054.52,37227.69,36779.12
2023-11-13,37070.3,36502.36,37405.12,36399.61
2023-11-14,36491.79,35537.64,36753.35,34948.5
2023-11-15,35548.11,37880.58,37964.89,35383.78
2023-11-16,37879.98,36154.77,37934.62,35545.47
2023-11-17,36164.82,36596.68,36704.48,35901.23
2023-11-18,36625.37,36585.7,36839.28,36233.31
2023-11-19,36585.77,37386.55,37509.36,36414.6
2023-11-20,37374.07,37476.96,37756.82,36882.53
2023-11-21,37469.16,35813.81,37631.14,35813.81
2023-11-22,35756.55,37432.34,37856.98,35670.97
2023-11-23,37420.43,37289.62,37643.92,36923.86
2023-11-24,37296.32,37720.28,38415.34,37261.61
2023-11-25,37721.41,37796.79,37892.43,37617.42
2023-11-26,37796.83,37479.12,37820.3,37162.75
2023-11-27,37454.19,37254.17,37559.36,36750.13
2023-11-28,37247.99,37831.09,38368.48,36891.09
2023-11-29,37826.11,37858.49,38366.11,37612.63
2023-11-30,37861.12,37712.75,38141.75,37531.14
2023-12-01,37718.01,38688.75,38954.11,37629.36
2023-12-02,38689.28,39476.33,39678.94,38652.59
2023-12-03,39472.21,39978.39,40135.61,39298.16
2023-12-04,39978.63,41980.1,42371.75,39978.63
2023-12-05,41986.27,44080.65,44408.66,41421.15
2023-12-06,44080.02,43746.45,44265.77,43478.08
2023-12-07,43769.13,43292.66,44042.59,42880.65
2023-12-08,43293.14,44166.6,44705.52,43125.3
2023-12-09,44180.02,43725.98,44361.26,43627.6
2023-12-10,43728.38,43779.7,44034.62,43593.29
2023-12-11,43792.02,41243.83,43808.38,40234.58
2023-12-12,41238.73,41450.22,42048.3,40667.56
2023-12-13,41468.46,42890.74,43429.78,40676.87
2023-12-14,42884.26,43023.97,43390.86,41767.09
2023-12-15,43028.25,41929.76,43087.82,41692.97
2023-12-16,41937.74,42240.12,42664.95,41723.11
2023-12-17,42236.11,41364.66,42359.5,41274.54
2023-12-18,41348.2,42623.54,42720.3,40530.26
2023-12-19,42641.51,42270.53,43354.3,41826.34
2023-12-20,42261.3,43652.25,44275.59,42223.82
2023-12-21,43648.12,43869.15,44240.67,43330.05
2023-12-22,43868.99,43997.9,44367.96,43441.97
2023-12-23,44012.2,43739.54,44015.7,43351.36
2023-12-24,43728.37,43016.12,43945.52,42786.92
2023-12-25,43010.57,43613.14,43765.09,42765.77
2023-12-26,43599.85,42520.4,43603.18,41676.49
2023-12-27,42518.47,43442.86,43683.16,42167.58
2023-12-28,43468.2,42627.86,43804.78,42318.55
2023-12-29,42614.64,42099.4,43124.32,41424.06
2023-12-30,42091.75,42156.9,42584.12,41556.23
2023-12-31,42152.1,42265.19,42860.94,41998.25
2024-01-01,42280.23,44167.33,44175.44,42214.98
2024-01-02,44187.14,44957.97,45899.71,44176.95
2024-01-03,44961.6,42848.18,45503.24,40813.54
2024-01-04,42855.82,44179.92,44770.02,42675.18
2024-01-05,44192.98,44162.69,44353.29,42784.72
2024-01-06,44178.95,43989.2,44227.63,43475.16
2024-01-07,43998.46,43943.1,44495.57,43662.23
2024-01-08,43948.71,46970.5,47218.0,43244.08
2024-01-09,46987.64,46139.73,47893.7,45244.71
2024-01-10,46121.54,46627.78,47647.22,44483.15
2024-01-11,46656.07,46368.59,48969.37,45678.64
2024-01-12,46354.79,42853.17,46498.14,41903.77
2024-01-13,42799.45,42842.38,43234.66,42464.14
2024-01-14,42842.26,41796.27,43065.6,41724.61
2024-01-15,41715.07,42511.97,43319.72,41705.42
2024-01-16,42499.34,43154.95,43566.27,42086.0
2024-01-17,43132.1,42742.65,43189.89,42189.31
2024-01-18,42742.31,41262.06,42876.35,40631.17
2024-01-19,41278.46,41618.41,42134.16,40297.46
2024-01-20,41624.59,41665.59,41877.89,41446.82
2024-01-21,41671.49,41545.79,41855.37,41497.01
2024-01-22,41553.65,39507.37,41651.21,39450.12
2024-01-23,39518.71,39845.55,40127.35,38521.89
2024-01-24,39877.59,40077.07,40483.79,39508.8
2024-01-25,40075.55,39933.81,40254.48,39545.66
2024-01-26,39936.82,41816.87,42209.39,39825.69
2024-01-27,41815.62,42120.05,42195.63,41431.28
2024-01-28,42126.12,42035.59,42797.18,41696.91
2024-01-29,42030.91,43288.25,43305.87,41818.33
2024-01-30,43300.23,42952.61,43838.95,42711.37
2024-01-31,42946.25,42582.61,43717.41,42298.95
2024-02-01,42569.76,43075.77,43243.17,41879.19
2024-02-02,43077.64,43185.86,43422.49,42584.34
2024-02-03,43184.96,43051.17,43339.85,42976.29
